transaction_id,customer_id,account_id,timestamp,amount,currency,transaction_type,channel,merchant_id,merchant_name,merchant_category,device_id,ip_address,city,state,country,latitude,longitude,is_fraud,fraud_type,new_device_flag,high_amount_flag,geo_anomaly_flag,velocity_flag
TXN-9BF969E74E89,CUST-1558CFDB,ACC-02EB0F139E,2026-07-08T15:47:03.209421+00:00,1918.7,USD,TRANSFER,MOBILE,MER-5958B7B2,"Sutton, Phillips and Moore",FUEL,DEV-D187C9D8,68.81.68.95,Patriciabury,MA,US,37.8463905,39.73166,0,NONE,0,0,0,0
TXN-892EDE8C75CD,CUST-6D04678E,ACC-499C8196E3,2026-07-08T15:49:35.520436+00:00,579.54,USD,TRANSFER,MOBILE,MER-3FE2364A,"Anderson, Myers and Pham",FUEL,DEV-DC99391C,165.55.88.159,North Gregorystad,IN,US,-5.641797,159.713696,0,NONE,0,0,0,0
TXN-1098427200CC,CUST-9B26FC45,ACC-9F1748ED2B,2026-07-08T15:51:33.055063+00:00,2334.01,USD,PURCHASE,CARD,MER-601FCF6D,"Diaz, Smith and Roberts",FUEL,DEV-DB267582,183.199.97.248,Lake Michaelchester,NY,US,76.8515605,-111.724098,0,NONE,0,0,0,0
TXN-1359F2A2DC5E,CUST-FF171C6F,ACC-E65472B195,2026-07-08T15:57:42.910205+00:00,2147.43,USD,TRANSFER,MOBILE,MER-AFB05129,Williams-Davenport,RETAIL,DEV-4CE557E6,206.149.194.97,New Brittany,GU,US,-89.912862,136.82473,0,NONE,0,0,0,0
TXN-2E32CD287513,CUST-CFB22D5F,ACC-7FCCCB9F70,2026-07-08T15:59:48.471279+00:00,1764.93,USD,PURCHASE,CARD,MER-69E22CC9,Hamilton Group,HEALTHCARE,DEV-3DB54B77,20.106.1.91,Shannonville,MO,US,75.583831,-40.219453,0,NONE,0,0,0,0
TXN-B859612DC98B,CUST-7F778443,ACC-4F78C40EE5,2026-07-08T16:05:10.116065+00:00,692.51,USD,PURCHASE,CARD,MER-BEE80EB3,Hays Inc,RETAIL,DEV-B13D8FDC,32.131.238.5,Lake Garyborough,ME,US,62.456786,-126.651937,0,NONE,0,0,0,0
TXN-0A9D7D6E0F3A,CUST-FEE40DDC,ACC-EEB24D4695,2026-07-08T16:05:50.539830+00:00,2140.33,USD,PURCHASE,ONLINE,MER-6B38F205,Hall-Soto,ELECTRONICS,DEV-F2CE5C19,206.242.8.219,South Michaeltown,MD,US,-87.5478835,-116.806402,0,NONE,0,0,0,0
TXN-ED04C4A5FBB3,CUST-DC304CC6,ACC-173D063EE2,2026-07-08T16:06:18.530621+00:00,1763.84,USD,WITHDRAWAL,ATM,MER-9A10AA09,Martinez-Hopkins,FUEL,DEV-083564C5,121.138.38.47,Lake Rodney,NM,US,16.132384,33.742752,0,NONE,0,0,0,0
TXN-BFB9A2501156,CUST-B3C8E52A,ACC-F33F60CFE9,2026-07-08T16:08:56.946555+00:00,1190.33,USD,WITHDRAWAL,ATM,MER-AB68815D,Williams-Moore,HEALTHCARE,DEV-78FF589F,177.123.107.194,Knoxville,PW,US,-44.1510145,-15.158806,0,NONE,0,0,0,0
TXN-A44817ED8120,CUST-51A28BF4,ACC-DC2B69DACB,2026-07-08T16:14:14.347385+00:00,904.63,USD,PAYMENT,MOBILE,MER-7F0C4489,Soto-Adams,RESTAURANT,DEV-6A642B2B,134.87.29.204,East Ryan,MN,US,-61.537812,29.489184,0,NONE,0,0,0,0
TXN-8F084A3DC9B2,CUST-853CADC0,ACC-F55C39D80A,2026-07-08T16:16:42.594164+00:00,666.08,USD,WITHDRAWAL,ATM,MER-054CB4F9,Martinez Ltd,ENTERTAINMENT,DEV-307E908D,53.10.69.128,Maldonadoborough,MP,US,59.334093,169.859865,0,NONE,0,0,0,0
TXN-CB5397C71B36,CUST-C20D7F93,ACC-58B62FED8D,2026-07-08T16:21:03.803517+00:00,188.47,USD,WITHDRAWAL,ATM,MER-44B778EB,Rios and Sons,TRAVEL,DEV-0A65F1B3,30.145.100.83,Pruittshire,AK,US,42.1249765,-98.751016,0,NONE,0,0,0,0
TXN-05ADFB65B174,CUST-A7D8A542,ACC-3EC225D224,2026-07-08T16:22:53.524873+00:00,362.17,USD,PURCHASE,CARD,MER-7D08A6F7,Cross-Alvarez,HEALTHCARE,DEV-2275FC4F,223.37.69.155,East Anna,ID,US,-75.3341885,-68.086546,0,NONE,0,0,0,0
TXN-285A8B317CF8,CUST-EB0E5957,ACC-4C19D21EAA,2026-07-08T16:24:58.808798+00:00,2478.09,USD,PURCHASE,CARD,MER-48316D9B,"Jones, Long and Ruiz",FUEL,DEV-356D6058,165.65.138.39,New Dustinchester,MI,US,50.457581,-113.296675,1,VELOCITY_FRAUD,0,0,0,1
TXN-8AE9B6B72657,CUST-208535FA,ACC-5A28EE851C,2026-07-08T16:25:33.843265+00:00,1048.84,USD,TRANSFER,ONLINE,MER-96725DA7,Wright-Roberts,ELECTRONICS,DEV-BDA7FAD0,192.32.3.6,Kimburgh,AL,US,1.693646,-175.429284,0,NONE,0,0,0,0
TXN-BFFAC5CA61BB,CUST-9AFCCB5E,ACC-15E587C36B,2026-07-08T16:25:54.849291+00:00,2324.54,USD,PAYMENT,MOBILE,MER-5AA387A6,Martin-Jones,FUEL,DEV-0040A644,214.141.54.99,Mitchellfort,ND,US,58.465025,21.386702,0,NONE,0,0,0,0
TXN-3AC8066D5EC6,CUST-BF33A3F7,ACC-A44A0AA144,2026-07-08T16:25:57.924709+00:00,1879.32,USD,WITHDRAWAL,ATM,MER-338858E2,Castro PLC,FUEL,DEV-95B51EFB,213.1.71.6,East Donaldmouth,VA,US,68.3422185,-130.441798,0,NONE,0,0,0,0
TXN-A44AD9D81EAC,CUST-47C69BC6,ACC-8E5D4B19D7,2026-07-08T16:26:15.498247+00:00,771.21,USD,TRANSFER,MOBILE,MER-4C9F2215,Martin-Coleman,FUEL,DEV-0D08993F,216.71.187.108,Sanfordton,MO,US,64.477914,-5.305029,0,NONE,0,0,0,0
TXN-66E5DE52642C,CUST-C1DD6C24,ACC-5CFEF9699E,2026-07-08T16:30:10.897870+00:00,2277.13,USD,WITHDRAWAL,ATM,MER-1417F2F3,Spencer Inc,TRAVEL,DEV-CF490173,171.42.35.2,South Taraland,RI,US,-2.918875,-100.79695,0,NONE,0,0,0,0
TXN-B301881514EA,CUST-36B380C2,ACC-6DA84698BF,2026-07-08T16:34:50.114848+00:00,679.47,USD,TRANSFER,MOBILE,MER-5CE1A648,Allen Inc,HEALTHCARE,DEV-7964E4B4,194.223.187.26,Davidville,UT,US,-45.102749,4.549574,0,NONE,0,0,0,0
TXN-237FD39B1D8E,CUST-ADF38967,ACC-A8796180F6,2026-07-08T16:36:30.466686+00:00,1843.13,USD,PURCHASE,CARD,MER-9759501B,Ward-Ellis,ENTERTAINMENT,DEV-2832FE4D,192.185.23.47,Lake Kristenview,AZ,US,-23.3970835,45.815889,0,NONE,0,0,0,0
TXN-13289F5A38A9,CUST-32CCB661,ACC-E3DE35DFD4,2026-07-08T16:42:55.272790+00:00,1822.08,USD,WITHDRAWAL,ATM,MER-B9A10EA5,Santana-Roberts,RETAIL,DEV-1998793E,137.160.66.99,Paulborough,NY,US,-64.667503,169.95855,0,NONE,0,0,0,0
TXN-DBCE4E268157,CUST-F8778F88,ACC-694357303F,2026-07-08T16:47:19.325650+00:00,1466.88,USD,PURCHASE,CARD,MER-35801D4C,Meyer-Jackson,ELECTRONICS,DEV-DA7B35A6,220.60.203.163,Port Deniseside,TX,US,57.675636,99.70858,0,NONE,0,0,0,0
TXN-11E2B57335B4,CUST-E941CC8E,ACC-CDE4B1EF06,2026-07-08T16:48:21.939337+00:00,1105.11,USD,WITHDRAWAL,ATM,MER-A24B1796,Dunlap-Bartlett,HEALTHCARE,DEV-9E2960B8,200.4.86.148,Crystalberg,TN,US,29.384303,53.556462,0,NONE,0,0,0,0
TXN-3E96AD881B5D,CUST-919EC429,ACC-E58B3D89BE,2026-07-08T16:49:32.986929+00:00,1811.67,USD,PURCHASE,CARD,MER-620E483A,Mendoza Ltd,HEALTHCARE,DEV-A5A6EAB0,124.172.53.115,West Matthew,SC,US,32.609682,125.154041,0,NONE,0,0,0,0
TXN-9501564775AB,CUST-43B52C8D,ACC-B85A4B1B56,2026-07-08T16:49:59.648306+00:00,878.02,USD,PURCHASE,CARD,MER-66627B8D,"Sosa, Perez and Harris",RETAIL,DEV-01515B03,198.104.85.141,South Jennifer,HI,US,-10.866438,-112.827169,0,NONE,0,0,0,0
TXN-272EB7616042,CUST-4E0E76BD,ACC-EAB2D77EAF,2026-07-08T16:50:07.333693+00:00,320.38,USD,PURCHASE,ONLINE,MER-44B45119,Baker-Holden,FUEL,DEV-B567E8F7,116.132.53.193,Whiteland,NY,US,22.4603865,112.069947,0,NONE,0,0,0,0
TXN-CCEC06E1523F,CUST-4027A71C,ACC-AA3E6C28DE,2026-07-08T16:52:49.920368+00:00,603.88,USD,PAYMENT,MOBILE,MER-DC31DD5B,Owens-Henderson,HEALTHCARE,DEV-1ED57028,95.88.214.10,New Troyton,OK,US,-7.6315515,50.390808,0,NONE,0,0,0,0
TXN-D09C753B969A,CUST-DBB7ABC2,ACC-5347839D2D,2026-07-08T16:52:58.773921+00:00,2282.3,USD,PURCHASE,MOBILE,MER-A4F1418C,"Johnson, Wilson and Oneal",FUEL,DEV-516CA754,198.178.29.191,Adamberg,LA,US,-84.150431,-11.556512,0,NONE,0,0,0,0
TXN-FCD0EE139686,CUST-B6BC7543,ACC-987EE7D9A6,2026-07-08T16:58:18.540541+00:00,1772.05,USD,TRANSFER,ONLINE,MER-1FF28571,Coffey Group,GROCERY,DEV-6CF1FC98,202.214.136.244,West Ryan,AK,US,-46.287535,137.653863,0,NONE,0,0,0,0
TXN-DD1469CF2445,CUST-E79F8EC5,ACC-6666511791,2026-07-08T17:00:35.347571+00:00,2068.5,USD,TRANSFER,MOBILE,MER-AEB06B89,"Garner, Wong and Norman",ELECTRONICS,DEV-BD11E860,202.248.74.199,Danielleton,MT,US,-48.4520265,-53.192172,0,NONE,0,0,0,0
TXN-15EB8D6DD3B1,CUST-E214E765,ACC-7CE8F5F74D,2026-07-08T17:07:33.952374+00:00,1353.25,USD,PURCHASE,MOBILE,MER-03A485F3,Fox Inc,RETAIL,DEV-7F9DF038,168.64.28.219,New Barbarafort,ME,US,-44.2326445,-21.134544,0,NONE,0,0,0,0
TXN-B96B613E7CD0,CUST-73AE2F0C,ACC-D6C4AAFEEA,2026-07-08T17:08:04.138687+00:00,7.69,USD,PURCHASE,CARD,MER-9843D0CF,Gonzalez Group,ENTERTAINMENT,DEV-15C5B8E0,195.219.246.241,South Jennifer,GU,US,0.5832435,-161.433029,0,NONE,0,0,0,0
TXN-E92290953EC3,CUST-9F4117C8,ACC-CABB380EF4,2026-07-08T17:08:48.980598+00:00,88.66,USD,PURCHASE,MOBILE,MER-08473F2C,Cochran-Krause,ELECTRONICS,DEV-93C0D7FB,142.29.136.104,West Billy,NH,US,-35.2139365,-138.044055,0,NONE,0,0,0,0
TXN-E153016C24F3,CUST-03658D8F,ACC-F126173C0A,2026-07-08T17:09:16.062285+00:00,744.19,USD,PURCHASE,CARD,MER-3F482246,Allen-Little,ENTERTAINMENT,DEV-93E09F0D,192.102.186.89,New Raventon,FL,US,6.8876275,-145.654813,0,NONE,0,0,0,0
TXN-8DAB74B901E9,CUST-7957989B,ACC-6B71A5E028,2026-07-08T17:12:36.457106+00:00,2134.8,USD,TRANSFER,MOBILE,MER-96FD0C2E,Drake-Smith,HEALTHCARE,DEV-3DC41C2B,223.119.30.254,Lake Aaron,AS,US,8.012547,46.028574,0,NONE,0,0,0,0
TXN-AFCD7D0E0604,CUST-A4630795,ACC-855B0963CA,2026-07-08T17:18:19.385204+00:00,1237.67,USD,TRANSFER,ONLINE,MER-CEA3EBA7,"Robbins, Ferguson and Edwards",ENTERTAINMENT,DEV-62EE4041,180.195.86.46,Lagos,N/A,NG,6.5244,3.3792,1,GEOLOCATION_ANOMALY,0,0,1,0
TXN-DFB3B41E03DB,CUST-230EC27E,ACC-B4F74C8369,2026-07-08T17:27:09.959043+00:00,46.83,USD,WITHDRAWAL,ATM,MER-858825CB,Gordon and Sons,ELECTRONICS,DEV-045D7B6A,81.59.119.41,Wrightville,DC,US,58.280113,-81.646172,0,NONE,0,0,0,0
TXN-133A46C8EAA0,CUST-95199EEF,ACC-6C72C0F449,2026-07-08T17:27:43.182715+00:00,651.23,USD,PURCHASE,CARD,MER-8AEA752F,Romero-Ortiz,ELECTRONICS,DEV-13170940,113.232.46.171,Cardenasland,PR,US,28.372407,-162.751126,0,NONE,0,0,0,0
TXN-1CDE4A912F9F,CUST-E2472481,ACC-6FB62FAE78,2026-07-08T17:33:40.681387+00:00,895.74,USD,WITHDRAWAL,ATM,MER-F3B77DFA,Goodman Group,GROCERY,DEV-8CAA4D73,136.183.16.160,Carriestad,NM,US,43.793595,67.828118,0,NONE,0,0,0,0
TXN-A8C7DE7905C3,CUST-50BFA263,ACC-B06E24F883,2026-07-08T17:34:56.176798+00:00,1297.81,USD,PURCHASE,CARD,MER-5171744D,"Hammond, Gilmore and Harmon",HEALTHCARE,DEV-E7DE6A6D,172.251.231.209,Melissamouth,AS,US,-18.169197,142.131772,0,NONE,0,0,0,0
TXN-8D432F0E42B2,CUST-A912B879,ACC-E271A441A9,2026-07-08T17:35:06.570096+00:00,895.29,USD,WITHDRAWAL,ATM,MER-3ABE28D0,"Stewart, Garcia and Williams",ELECTRONICS,DEV-132E3F50,202.89.70.27,Burnettfurt,TN,US,-61.627624,59.642522,0,NONE,0,0,0,0
TXN-08A3F3BE2460,CUST-9ECF7D09,ACC-1BF6729B0D,2026-07-08T17:44:08.164118+00:00,588.49,USD,WITHDRAWAL,ATM,MER-AC654E92,Hernandez LLC,HEALTHCARE,DEV-898B0836,123.231.46.191,Marthahaven,FM,US,86.0269685,115.121046,0,NONE,0,0,0,0
TXN-E1DF5C1AD45F,CUST-B57E0B24,ACC-1137BAB4E1,2026-07-08T17:55:15.410786+00:00,1828.29,USD,WITHDRAWAL,ATM,MER-582C137E,Heath-Smith,ENTERTAINMENT,DEV-689664A2,44.36.138.240,Lake Dustinmouth,RI,US,78.675982,88.104021,0,NONE,0,0,0,0
TXN-0BEB54369EF9,CUST-73AE2F0C,ACC-D6C4AAFEEA,2026-07-08T18:07:43.139667+00:00,1374.38,USD,WITHDRAWAL,ATM,MER-39A8F0EF,"Haney, Neal and Richards",RESTAURANT,DEV-A2C190BB,192.49.181.255,Christineland,SC,US,23.0610315,43.742215,0,NONE,0,0,0,0
TXN-9A526F520A13,CUST-74C677AE,ACC-181242754F,2026-07-08T18:07:56.183422+00:00,1091.25,USD,PURCHASE,CARD,MER-25D55EE5,Massey LLC,GROCERY,DEV-B0714F5C,196.230.212.105,Moonberg,ME,US,-27.0978695,-91.345295,0,NONE,0,0,0,0
TXN-38A5EEE55474,CUST-42EAE3FB,ACC-3F4E1E1815,2026-07-08T18:09:25.271573+00:00,1711.56,USD,PAYMENT,ONLINE,MER-8F9B2DAF,Vazquez-Waters,RETAIL,DEV-B5C3B899,144.69.145.28,Sherriside,NV,US,86.7877675,164.517497,0,NONE,0,0,0,0
TXN-2BE38B4C9DED,CUST-50BFA263,ACC-A4B9DCEAF5,2026-07-08T18:11:53.181518+00:00,2438.08,USD,PURCHASE,CARD,MER-7BAA52DE,"Smith, Mckee and Huff",FUEL,DEV-61304F21,107.156.73.171,North Marisaton,MP,US,7.049587,-61.155992,0,NONE,0,0,0,0
TXN-12B4E6728F6F,CUST-EF821286,ACC-57D053C6B9,2026-07-08T18:13:36.565661+00:00,2441.12,USD,PURCHASE,MOBILE,MER-005E8807,Roy LLC,FUEL,DEV-1683508B,206.210.72.112,Whiteside,WY,US,85.3383705,-107.729095,0,NONE,0,0,0,0
TXN-270ABF0406E6,CUST-BAC92AF7,ACC-70DD73A586,2026-07-08T18:13:59.625089+00:00,1250.85,USD,PURCHASE,CARD,MER-8798D69B,Macdonald-Harris,RESTAURANT,DEV-2E0FE9BB,212.91.11.118,West Stuart,NY,US,79.945786,35.251542,0,NONE,0,0,0,0
TXN-DB1A7516C8C8,CUST-BB696762,ACC-62468264D6,2026-07-08T18:15:39.896847+00:00,952.79,USD,PURCHASE,ONLINE,MER-F1767A57,Bailey-Adams,HEALTHCARE,DEV-A3B63B66,111.166.62.231,Jasminebury,SD,US,-49.641872,-34.158176,0,NONE,0,0,0,0
TXN-B4E9B9114510,CUST-102B449E,ACC-D1BAFE3441,2026-07-08T18:18:06.442728+00:00,424.1,USD,WITHDRAWAL,ATM,MER-2DF57529,"Monroe, Garcia and Perez",HEALTHCARE,DEV-59B94B7B,129.57.167.120,Klinebury,OH,US,18.143358,-167.724654,0,NONE,0,0,0,0
TXN-47C9C25384BF,CUST-550E12E2,ACC-A72D19CBE4,2026-07-08T18:20:01.370141+00:00,2252.64,USD,PAYMENT,MOBILE,MER-B4B485E3,Heath Group,GROCERY,DEV-9F076857,191.61.152.99,New Eric,KY,US,-48.758155,-133.210622,0,NONE,0,0,0,0
TXN-F040B35CEBB3,CUST-8D586E90,ACC-E94A3A6191,2026-07-08T18:20:10.278903+00:00,715.63,USD,WITHDRAWAL,ATM,MER-E70A8ACE,Smith Ltd,ELECTRONICS,DEV-2D279B7F,134.144.35.73,New Anthony,TX,US,83.1631415,146.594662,0,NONE,0,0,0,0
TXN-733CD91624A9,CUST-DBB692D9,ACC-441BD9BF22,2026-07-08T18:22:31.112314+00:00,589.94,USD,PURCHASE,CARD,MER-4649192B,Pratt-Peterson,TRAVEL,DEV-1DD51A65,149.63.108.228,South Andre,NM,US,-45.9325775,131.169622,0,NONE,0,0,0,0
TXN-B9D001D91F2D,CUST-82739F70,ACC-48F87734C3,2026-07-08T18:28:38.414927+00:00,1269.18,USD,PURCHASE,CARD,MER-45CDE5D9,Jones-Pena,TRAVEL,DEV-446E2F39,149.28.68.244,North Stephenbury,KS,US,0.4177525,-1.288597,0,NONE,0,0,0,0
TXN-9EB5EBA63532,CUST-FDE56974,ACC-A703C249EE,2026-07-08T18:32:29.722016+00:00,2358.16,USD,PAYMENT,ONLINE,MER-94DC04BF,Fox-Wong,RETAIL,DEV-7AC7BA42,206.121.49.2,Lake Johnathanview,AL,US,52.9583635,129.970449,0,NONE,0,0,0,0
TXN-F699A09BA19E,CUST-4F3FDB09,ACC-3F7A775E4E,2026-07-08T18:57:22.962554+00:00,58.61,USD,PAYMENT,MOBILE,MER-0AC0189A,"Meza, Mcgee and Hayes",FUEL,DEV-46317A07,119.6.90.224,North Jaredside,HI,US,13.214009,-34.213956,0,NONE,0,0,0,0
TXN-D3090EF096E6,CUST-84DE4EF5,ACC-8AF8011F98,2026-07-08T19:04:07.476378+00:00,1198.08,USD,PAYMENT,MOBILE,MER-E0E3D6D6,Wilson-Wang,TRAVEL,DEV-48934820,26.62.55.214,Port Brandy,MS,US,66.264849,-4.157704,0,NONE,0,0,0,0
TXN-B744B0A1E7D7,CUST-0A7398F0,ACC-554057A0C7,2026-07-08T19:09:32.747454+00:00,1060.96,USD,TRANSFER,MOBILE,MER-3466F51C,Johnson Ltd,ENTERTAINMENT,DEV-2B8EC3D7,57.131.204.108,West Aaronbury,VI,US,-83.9207345,-39.908618,0,NONE,0,0,0,0
TXN-35C827159883,CUST-7A160C94,ACC-4A850B12DC,2026-07-08T19:14:30.584864+00:00,240.42,USD,TRANSFER,MOBILE,MER-DC0B00B9,Rocha-Robertson,ELECTRONICS,DEV-FAE321EE,50.241.127.6,New Richardstad,ID,US,82.0781235,-98.462676,0,NONE,0,0,0,0
TXN-B926F893BFCD,CUST-E9C961C8,ACC-4DB75F9444,2026-07-08T19:18:52.254312+00:00,2420.96,USD,WITHDRAWAL,ATM,MER-B981B9E0,"Short, Freeman and Larson",FUEL,DEV-A49D8557,161.229.142.240,Harrisview,WA,US,-24.6418065,-164.095194,0,NONE,0,0,0,0
TXN-0E67AE54315D,CUST-ADE28965,ACC-32BB142B1B,2026-07-08T19:20:22.218083+00:00,2493.64,USD,WITHDRAWAL,ATM,MER-8862C12F,"Jacobs, Davila and Tran",GROCERY,DEV-E698DAD5,197.169.60.1,New Bettyshire,DC,US,46.40773,106.408057,0,NONE,0,0,0,0
TXN-A09D36F4E65C,CUST-9754D1DE,ACC-5FCD3637B4,2026-07-08T19:22:59.077065+00:00,1741.29,USD,PURCHASE,CARD,MER-45632795,"Gonzalez, Travis and Gonzalez",ENTERTAINMENT,DEV-24EAFB3D,154.221.13.228,Garrettchester,MN,US,-17.698577,156.679695,0,NONE,0,0,0,0
TXN-39ADFF5784A0,CUST-6860712A,ACC-53A616FDDD,2026-07-08T19:23:10.135717+00:00,717.01,USD,PURCHASE,ONLINE,MER-4B3C8DC4,Wright-Torres,ENTERTAINMENT,DEV-2A541BB0,167.62.48.132,Howardhaven,NH,US,-63.927351,106.472219,0,NONE,0,0,0,0
TXN-0D6038E17030,CUST-C53B908B,ACC-A1E401B43E,2026-07-08T19:24:14.050726+00:00,1118.91,USD,PURCHASE,MOBILE,MER-E133D839,Hinton-Freeman,ENTERTAINMENT,DEV-F85991AF,190.227.100.98,North Matthewstad,UT,US,-56.4243535,108.46384,0,NONE,0,0,0,0
TXN-3994F94D1B2D,CUST-EBFE1587,ACC-C116790505,2026-07-08T19:31:15.222192+00:00,396.88,USD,PURCHASE,MOBILE,MER-D40EFE8A,"Cantrell, Cook and Price",RESTAURANT,DEV-C57F854F,122.100.89.198,North Frankhaven,SD,US,68.148872,170.76329,0,NONE,0,0,0,0
TXN-327F77C59E4A,CUST-C2B4C632,ACC-884F73FF3A,2026-07-08T19:32:38.874170+00:00,2127.13,USD,TRANSFER,MOBILE,MER-23C6C878,"Barajas, Miller and Mayer",FUEL,DEV-C94FA2AB,112.150.117.139,South Michael,VI,US,-57.8777105,-56.606564,0,NONE,0,0,0,0
TXN-59C94A9DCC45,CUST-4A786DDF,ACC-FBABC3A2E9,2026-07-08T19:35:16.534052+00:00,1398.57,USD,PAYMENT,MOBILE,MER-753297E7,"Mitchell, Foster and Flynn",FUEL,DEV-F1DC3C07,128.44.239.17,South David,SC,US,-40.9949595,101.581379,0,NONE,0,0,0,0
TXN-7E9D5550FFAD,CUST-FE2A9927,ACC-1100DF55F5,2026-07-08T19:36:47.836802+00:00,2184.04,USD,TRANSFER,ONLINE,MER-82797ABA,Smith-Ford,RETAIL,DEV-7AAB621A,42.249.66.80,South Maryfurt,MA,US,50.9958375,84.96352,0,NONE,0,0,0,0
TXN-0CE3C56081A2,CUST-270AEDE4,ACC-37F4F191DA,2026-07-08T19:37:38.618785+00:00,944.11,USD,WITHDRAWAL,ATM,MER-D1203C3F,"Abbott, Erickson and Chavez",FUEL,DEV-E83BD5DB,44.217.118.216,Lonniefurt,MP,US,-58.1611085,16.872244,0,NONE,0,0,0,0
TXN-6D4E435436E6,CUST-46D8C1AA,ACC-BA2836B9D4,2026-07-08T19:43:31.977266+00:00,1775.92,USD,PURCHASE,ONLINE,MER-537B034A,"Morrison, Miller and Dunn",GROCERY,DEV-4F4C416D,52.38.14.107,Lake Lisachester,VA,US,31.2672085,39.641185,0,NONE,0,0,0,0
TXN-8DFF9F5BAE56,CUST-AA5879B0,ACC-A180E00A93,2026-07-08T19:45:53.682879+00:00,1340.81,USD,PURCHASE,CARD,MER-FDE3EEE0,"Whitaker, Gutierrez and Martin",GROCERY,DEV-4499D7C2,80.53.70.140,Tashachester,MA,US,-24.670604,114.12412,0,NONE,0,0,0,0
TXN-114EF272CC68,CUST-DB6E8F93,ACC-16D1319DF7,2026-07-08T19:53:46.506669+00:00,2033.43,USD,PURCHASE,MOBILE,MER-DEE06CB4,Donaldson-Chavez,RESTAURANT,DEV-DDC24E68,191.10.90.150,Madelinestad,AS,US,76.6761615,112.531554,0,NONE,0,0,0,0
TXN-5B151FF30F59,CUST-CFF64423,ACC-5392EDEF5E,2026-07-08T19:55:07.800560+00:00,1397.72,USD,WITHDRAWAL,ATM,MER-6A1E4977,"Boone, Murphy and Matthews",RETAIL,DEV-A9558234,205.171.233.133,Matthewport,NC,US,-57.480736,69.556804,0,NONE,0,0,0,0
TXN-8759E2B76A87,CUST-257E18B2,ACC-174A3BD845,2026-07-08T20:02:02.189847+00:00,1367.67,USD,PURCHASE,CARD,MER-FFC71903,Gillespie and Sons,GROCERY,DEV-F80CB0BE,203.96.188.70,Port Jeffreymouth,KS,US,-6.846969,88.118165,0,NONE,0,0,0,0
TXN-92CADFDECAE0,CUST-8AE7BD41,ACC-FD1D715BC5,2026-07-08T20:03:13.491781+00:00,1002.62,USD,PAYMENT,ONLINE,MER-1DD9638C,Conner PLC,TRAVEL,DEV-A4B0614E,164.106.4.72,Luisberg,AK,US,18.6791015,103.873305,0,NONE,0,0,0,0
TXN-5C44B74B0884,CUST-321DEF3A,ACC-9046472A13,2026-07-08T20:06:29.705637+00:00,1315.52,USD,WITHDRAWAL,ATM,MER-376E7BD0,"Brady, Burns and Abbott",ELECTRONICS,DEV-8DBCB40B,171.214.222.221,East Dustin,WI,US,72.8369465,7.090625,0,NONE,0,0,0,0
TXN-408B5DF098A7,CUST-5F87BCE4,ACC-CE49C0318F,2026-07-08T20:14:55.542158+00:00,1226.31,USD,PURCHASE,CARD,MER-15EA8A4B,Frederick-Mcintyre,RETAIL,DEV-35D38D49,222.122.101.40,Williamsborough,NY,US,89.30505,-144.969376,0,NONE,0,0,0,0
TXN-6574D1041A1B,CUST-5265A839,ACC-67C752963D,2026-07-08T20:17:12.881293+00:00,1461.92,USD,PAYMENT,ONLINE,MER-E37EDFEA,"Buchanan, Gonzalez and Miller",ELECTRONICS,DEV-BB13DC55,143.49.28.38,Kevinland,PA,US,-38.920002,115.39723,0,NONE,0,0,0,0
TXN-94A4B639F70E,CUST-A31B35A3,ACC-D0D37C478B,2026-07-08T20:17:39.387578+00:00,1997.52,USD,PAYMENT,ONLINE,MER-35B612C9,"Gross, Gates and Brown",ELECTRONICS,DEV-F0F4634F,67.187.72.19,Jeremymouth,FL,US,-85.556175,-63.124705,0,NONE,0,0,0,0
TXN-850798FEEFBC,CUST-2563ADDA,ACC-58E81CC5E6,2026-07-08T20:20:11.170905+00:00,2335.21,USD,PURCHASE,ONLINE,MER-F6F916EE,Spears PLC,FUEL,DEV-E3C8F087,68.91.178.177,Bucharest,N/A,RO,44.4268,26.1025,1,GEOLOCATION_ANOMALY,0,0,1,0
TXN-1A8DC03D0A6D,CUST-BE3C8681,ACC-FB2C882588,2026-07-08T20:23:21.279426+00:00,1605.14,USD,TRANSFER,ONLINE,MER-ACD1AEB9,"Lynch, Walton and Hays",RETAIL,DEV-56FF75A6,150.33.149.122,Davidberg,GA,US,-26.790704,136.361148,0,NONE,0,0,0,0
TXN-4460F2E22BA7,CUST-4D03D062,ACC-62BF0F53F3,2026-07-08T20:23:38.031375+00:00,73.87,USD,WITHDRAWAL,ATM,MER-9FAF066C,"Williams, Barrett and Kim",RETAIL,DEV-5451AC7C,172.125.48.109,Jamesstad,IA,US,3.1192975,64.628063,0,NONE,0,0,0,0
TXN-66A87D9F8B91,CUST-4A54C352,ACC-A0C71573AB,2026-07-08T20:32:06.645070+00:00,1473.73,USD,WITHDRAWAL,ATM,MER-AA34D71C,Mathis Group,FUEL,DEV-1C6B01A1,102.205.76.60,West Deborah,MI,US,55.3289655,113.796075,0,NONE,0,0,0,0
TXN-43CC35E59976,CUST-A2A995FD,ACC-D6E1014370,2026-07-08T20:32:52.310499+00:00,699.2,USD,PURCHASE,CARD,MER-1768AA82,Meyer LLC,GROCERY,DEV-7050CDBC,208.223.113.194,Berryville,AS,US,87.203653,-66.388426,0,NONE,0,0,0,0
